,cut_path,文字_x,文字_y,图标_x,图标_y,图标类型,图标代码,中心图行,中心图列,文字,轮廓,文字_x转换后,文字_y转换后,文字行转换后,文字列转换后,word_x,word_y,图标_x转换后,图标_y转换后,图标行转换后,图标列转换后,icon_x,icon_y
100,data/cut/R000183B6_C00034AE0_20.png,321.5,261,,,,,R000183B6,C00034AE0,科院北一街,,66.5,6,R000183B6,C00034AE0,C00034AE0_66.5,R000183B6_6,,,,,,
101,data/cut/R000183B6_C00034AE0_21.png,431,380,431,371,楼宇,120200,R000183B6,C00034AE0,崇福楼,"[('C00034AE0_131', 'R000183B6_94'), ('C00034AE0_241', 'R000183B6_94'), ('C00034AE0_241', 'R000183B6_143'), ('C00034AE0_131', 'R000183B6_143')]",176,125,R000183B6,C00034AE0,C00034AE0_176,R000183B6_125,176,116,R000183B6,C00034AE0,C00034AE0_176,R000183B6_116
102,data/cut/R000183B6_C00034AE0_23.png,358,466.5,359,459,通行设施,990000,R000183B6,C00034AE0,西南门,,103,211.5,R000183B6,C00034AE0,C00034AE0_103,R000183B6_211.5,104,204,R000183B6,C00034AE0,C00034AE0_104,R000183B6_204
103,data/cut/R000183B6_C00034AE0_27.png,303.5,461,304,454,通行设施,990000,R000183B6,C00034AE0,东门,,48.5,206,R000183B6,C00034AE0,C00034AE0_48.5,R000183B6_206,49,199,R000183B6,C00034AE0,C00034AE0_49,R000183B6_199
104,data/cut/R000183B6_C00034AE0_34.png,352.5,424,353,425,停车场,150900,R000183B6,C00034AE0,P,,97.5,169,R000183B6,C00034AE0,C00034AE0_97.5,R000183B6_169,98,170,R000183B6,C00034AE0,C00034AE0_98,R000183B6_170
105,data/cut/R000183B6_C00034AD4_5.png,511,295.5,511,286,餐饮服务,50000,R000183B6,C00034AD4,学一食堂,,0,40.5,R000183B6,C00034AD5,C00034AD5_0,R000183B6_40.5,0,31,R000183B6,C00034AD5,C00034AD5_0,R000183B6_31
106,data/cut/R000183B6_C00034AD4_15.png,495.5,377.5,,,,,R000183B6,C00034AD4,38号楼,,240.5,122.5,R000183B6,C00034AD4,C00034AD4_240.5,R000183B6_122.5,,,,,,
107,data/cut/R000183B6_C00034AD4_18.png,273.5,376.5,,,,,R000183B6,C00034AD4,42号楼,,18.5,121.5,R000183B6,C00034AD4,C00034AD4_18.5,R000183B6_121.5,,,,,,
108,data/cut/R000183B6_C00034AD4_19.png,379.5,502.5,,,,,R000183B6,C00034AD4,41号楼,,124.5,247.5,R000183B6,C00034AD4,C00034AD4_124.5,R000183B6_247.5,,,,,,
109,data/cut/R000183B6_C00034AD4_20.png,345.5,418.5,,,,,R000183B6,C00034AD4,40号楼,,90.5,163.5,R000183B6,C00034AD4,C00034AD4_90.5,R000183B6_163.5,,,,,,
110,data/cut/R000183B6_C00034AD4_22.png,288,288.5,,,,,R000183B6,C00034AD4,43号楼,"[('C00034AD3_204', 'R000183B6_10'), ('C00034AD4_58', 'R000183B6_10'), ('C00034AD4_58', 'R000183B6_73'), ('C00034AD3_204', 'R000183B6_73')]",33,33.5,R000183B6,C00034AD4,C00034AD4_33,R000183B6_33.5,,,,,,
111,data/cut/R000183C2_C00034AE5_3.png,509.5,346.5,510,329,学校,141200,R000183C2,C00034AE5,文青云北社区文明市民学校,,254.5,91.5,R000183C2,C00034AE5,C00034AE5_254.5,R000183C2_91.5,255,74,R000183C2,C00034AE5,C00034AE5_255,R000183C2_74
112,data/cut/R000183C2_C00034AE5_38.png,356,300.5,,,,,R000183C2,C00034AE5,10号楼,"[('C00034AE5_55', 'R000183C1_253'), ('C00034AE5_139', 'R000183C1_253'), ('C00034AE5_139', 'R000183C2_80'), ('C00034AE5_55', 'R000183C2_80')]",101,45.5,R000183C2,C00034AE5,C00034AE5_101,R000183C2_45.5,,,,,,
113,data/cut/R000183C2_C00034AE5_44.png,381,413.5,,,,,R000183C2,C00034AE5,1号楼,"[('C00034AE5_58', 'R000183C2_148'), ('C00034AE5_177', 'R000183C2_148'), ('C00034AE5_177', 'R000183C2_180'), ('C00034AE5_58', 'R000183C2_180')]",126,158.5,R000183C2,C00034AE5,C00034AE5_126,R000183C2_158.5,,,,,,
114,data/cut/R000183C2_C00034AE5_49.png,505,287.5,,,,,R000183C2,C00034AE5,4号楼,"[('C00034AE5_195', 'R000183C2_15'), ('C00034AE6_63', 'R000183C2_15'), ('C00034AE6_63', 'R000183C2_43'), ('C00034AE5_195', 'R000183C2_43')]",250,32.5,R000183C2,C00034AE5,C00034AE5_250,R000183C2_32.5,,,,,,
115,data/cut/R000183C2_C00034AE5_59.png,272.5,286.5,273,287,停车场,150900,R000183C2,C00034AE5,P,,17.5,31.5,R000183C2,C00034AE5,C00034AE5_17.5,R000183C2_31.5,18,32,R000183C2,C00034AE5,C00034AE5_18,R000183C2_32
116,data/cut/R000183B6_C00034ADB_0.png,267,387,,,,,R000183B6,C00034ADB,庆丰包铺中关村村北大街校,,12,132,R000183B6,C00034ADB,C00034ADB_12,R000183B6_132,,,,,,
117,data/cut/R000183B6_C00034ADB_3.png,413,403,414,386,学校,141200,R000183B6,C00034ADB,文中关村第二小学(中关村校区),,158,148,R000183B6,C00034ADB,C00034ADB_158,R000183B6_148,159,131,R000183B6,C00034ADB,C00034ADB_159,R000183B6_131
118,data/cut/R000183B6_C00034ADB_4.png,327,503.5,,,,,R000183B6,C00034ADB,国药集团化学试剂北京有限公司,,72,248.5,R000183B6,C00034ADB,C00034ADB_72,R000183B6_248.5,,,,,,
119,data/cut/R000183B6_C00034ADB_6.png,313,280,,,,,R000183B6,C00034ADB,庆丰包子铺中关村店,,58,25,R000183B6,C00034ADB,C00034ADB_58,R000183B6_25,,,,,,
120,,,,278,282,餐饮服务,50000,R000183B6,C00034ADB,,,,,,,,,23,27,R000183B6,C00034ADB,C00034ADB_23,R000183B6_27
121,data/cut/R000183C2_C00034AD1_8.png,355.5,498,,,,,R000183C2,C00034AD1,义之德电器维修中心,"[('C00034AD1_93', 'R000183C2_211'), ('C00034AD1_247', 'R000183C2_211'), ('C00034AD1_247', 'R000183C3_68'), ('C00034AD1_93', 'R000183C3_68')]",100.5,243,R000183C2,C00034AD1,C00034AD1_100.5,R000183C2_243,,,,,,
122,data/cut/R000183C2_C00034AD1_9.png,308,448,,,,,R000183C2,C00034AD1,新东方(艾瑟顿校区),"[('C00034AD0_124', 'R000183C2_134'), ('C00034AD1_60', 'R000183C2_134'), ('C00034AD1_60', 'R000183C3_132'), ('C00034AD0_124', 'R000183C3_132')]",53,193,R000183C2,C00034AD1,C00034AD1_53,R000183C2_193,,,,,,
123,data/cut/R000183C2_C00034AD1_13.png,369.5,381.5,370,372,住宅区,120300,R000183C2,C00034AD1,艾瑟顿国际公寓,"[('C00034AD1_68', 'R000183C2_72'), ('C00034AD1_173', 'R000183C2_72'), ('C00034AD1_173', 'R000183C2_195'), ('C00034AD1_68', 'R000183C2_195')]",114.5,126.5,R000183C2,C00034AD1,C00034AD1_114.5,R000183C2_126.5,115,117,R000183C2,C00034AD1,C00034AD1_115,R000183C2_117
124,data/cut/R000183C2_C00034AD1_14.png,420,336,,,,,R000183C2,C00034AD1,艾瑟顿商业广场,"[('C00034AD1_68', 'R000183C2_72'), ('C00034AD1_173', 'R000183C2_72'), ('C00034AD1_173', 'R000183C2_195'), ('C00034AD1_68', 'R000183C2_195')]",165,81,R000183C2,C00034AD1,C00034AD1_165,R000183C2_81,,,,,,
125,data/cut/R000183C2_C00034AD1_25.png,306.5,340,331,341,医疗保健服务,90000,R000183C2,C00034AD1,安仁堂,,51.5,85,R000183C2,C00034AD1,C00034AD1_51.5,R000183C2_85,76,86,R000183C2,C00034AD1,C00034AD1_76,R000183C2_86
126,data/cut/R000183C2_C00034AD1_35.png,371,447.5,372,440,通行设施,990000,R000183C2,C00034AD1,南门,"[('C00034AD1_68', 'R000183C2_72'), ('C00034AD1_173', 'R000183C2_72'), ('C00034AD1_173', 'R000183C2_195'), ('C00034AD1_68', 'R000183C2_195')]",116,192.5,R000183C2,C00034AD1,C00034AD1_116,R000183C2_192.5,117,185,R000183C2,C00034AD1,C00034AD1_117,R000183C2_185
127,data/cut/R000183C2_C00034AD1_56.png,468.5,466.5,469,467,停车场,150900,R000183C2,C00034AD1,P,"[('C00034AD1_93', 'R000183C2_211'), ('C00034AD1_247', 'R000183C2_211'), ('C00034AD1_247', 'R000183C3_68'), ('C00034AD1_93', 'R000183C3_68')]",213.5,211.5,R000183C2,C00034AD1,C00034AD1_213.5,R000183C2_211.5,214,212,R000183C2,C00034AD1,C00034AD1_214,R000183C2_212
128,,,,369,337,楼宇,120200,R000183C2,C00034AD1,,,,,,,,,114,82,R000183C2,C00034AD1,C00034AD1_114,R000183C2_82
129,data/cut/R000183B9_C00034AC9_0.png,396,480.5,396,464,运动场馆,80100,R000183B9,C00034AC9,海淀公园足球网球运动场,,141,225.5,R000183B9,C00034AC9,C00034AC9_141,R000183B9_225.5,141,209,R000183B9,C00034AC9,C00034AC9_141,R000183B9_209
130,data/cut/R000183B9_C00034AC9_1.png,442,296.5,441,279,公检法机构,130500,R000183B9,C00034AC9,★海淀公园公园管理处,,187,41.5,R000183B9,C00034AC9,C00034AC9_187,R000183B9_41.5,186,24,R000183B9,C00034AC9,C00034AC9_186,R000183B9_24
131,data/cut/R000183B9_C00034AC9_2.png,282.5,415.5,285,400,通行设施,990000,R000183B9,C00034AC9,[海淀公园(西南门,,27.5,160.5,R000183B9,C00034AC9,C00034AC9_27.5,R000183B9_160.5,30,145,R000183B9,C00034AC9,C00034AC9_30,R000183B9_145
132,data/cut/R000183B9_C00034AC9_5.png,459,390,,,,,R000183B9,C00034AC9,海淀公园体育中心,,204,135,R000183B9,C00034AC9,C00034AC9_204,R000183B9_135,,,,,,
133,data/cut/R000183B9_C00034AC9_8.png,275.5,341.5,280,334,通行设施,990000,R000183B9,C00034AC9,西1门,,20.5,86.5,R000183B9,C00034AC9,C00034AC9_20.5,R000183B9_86.5,25,79,R000183B9,C00034AC9,C00034AC9_25,R000183B9_79
134,data/cut/R000183C2_C00034AD0_10.png,466,491,468,481,楼宇,120200,R000183C2,C00034AD0,美华海润大厦,"[('C00034AD0_125', 'R000183C2_134'), ('C00034AD1_60', 'R000183C2_134'), ('C00034AD1_60', 'R000183C3_132'), ('C00034AD0_125', 'R000183C3_132')]",211,236,R000183C2,C00034AD0,C00034AD0_211,R000183C2_236,213,226,R000183C2,C00034AD0,C00034AD0_213,R000183C2_226
135,data/cut/R000183C2_C00034AD0_33.png,473.5,375.5,474,376,停车场,150900,R000183C2,C00034AD0,P,,218.5,120.5,R000183C2,C00034AD0,C00034AD0_218.5,R000183C2_120.5,219,121,R000183C2,C00034AD0,C00034AD0_219,R000183C2_121
136,,,,257,457,停车场,150900,R000183C2,C00034AD0,,,,,,,,,2,202,R000183C2,C00034AD0,C00034AD0_2,R000183C2_202
137,,,,264,265,停车场,150900,R000183C2,C00034AD0,,,,,,,,,9,10,R000183C2,C00034AD0,C00034AD0_9,R000183C2_10
138,,,,350,260,停车场,150900,R000183C2,C00034AD0,,,,,,,,,95,5,R000183C2,C00034AD0,C00034AD0_95,R000183C2_5
139,data/cut/R000183B6_C00034ADC_21.png,490.5,289,,,,,R000183B6,C00034ADC,中关村北,,235.5,34,R000183B6,C00034ADC,C00034ADC_235.5,R000183B6_34,,,,,,
140,data/cut/R000183B6_C00034ADC_23.png,467.5,344,450,344,楼宇,120200,R000183B6,C00034ADC,管苑,,212.5,89,R000183B6,C00034ADC,C00034ADC_212.5,R000183B6_89,195,89,R000183B6,C00034ADC,C00034ADC_195,R000183B6_89
141,data/cut/R000183B6_C00034ADC_26.png,291.5,320.5,292,313,通行设施,990000,R000183B6,C00034ADC,东门,,36.5,65.5,R000183B6,C00034ADC,C00034ADC_36.5,R000183B6_65.5,37,58,R000183B6,C00034ADC,C00034ADC_37,R000183B6_58
142,data/cut/R000183B6_C00034ADC_28.png,386,332.5,,,,,R000183B6,C00034ADC,甲13号楼,"[('C00034ADC_61', 'R000183B6_64'), ('C00034ADC_140', 'R000183B6_64'), ('C00034ADC_140', 'R000183B6_95'), ('C00034ADC_61', 'R000183B6_95')]",131,77.5,R000183B6,C00034ADC,C00034ADC_131,R000183B6_77.5,,,,,,
143,data/cut/R000183B6_C00034ADC_30.png,454,266.5,,,,,R000183B6,C00034ADC,甲10号楼,"[('C00034ADC_136', 'R000183B5_248'), ('C00034ADD_26', 'R000183B5_248'), ('C00034ADD_26', 'R000183B6_31'), ('C00034ADC_136', 'R000183B6_31')]",199,11.5,R000183B6,C00034ADC,C00034ADC_199,R000183B6_11.5,,,,,,
144,data/cut/R000183B6_C00034ADC_35.png,443,373.5,,,,,R000183B6,C00034ADC,14号楼,"[('C00034ADC_155', 'R000183B6_95'), ('C00034ADD_27', 'R000183B6_95'), ('C00034ADD_27', 'R000183B6_132'), ('C00034ADC_155', 'R000183B6_132')]",188,118.5,R000183B6,C00034ADC,C00034ADC_188,R000183B6_118.5,,,,,,
145,data/cut/R000183C2_C00034AE4_8.png,491.5,407.5,,,,,R000183C2,C00034AE4,爱乐大提琴工作室,,236.5,152.5,R000183C2,C00034AE4,C00034AE4_236.5,R000183C2_152.5,,,,,,
146,data/cut/R000183C2_C00034AE4_9.png,488,462.5,,,,,R000183C2,C00034AE4,知春路八十二号院,,233,207.5,R000183C2,C00034AE4,C00034AE4_233,R000183C2_207.5,,,,,,
147,data/cut/R000183C2_C00034AE4_20.png,339,274.5,338,266,便民商店,60200,R000183C2,C00034AE4,全时便利店,,84,19.5,R000183C2,C00034AE4,C00034AE4_84,R000183C2_19.5,83,11,R000183C2,C00034AE4,C00034AE4_83,R000183C2_11
148,data/cut/R000183C2_C00034AE4_34.png,495,371.5,,,,,R000183C2,C00034AE4,8号楼,"[('C00034AE4_207', 'R000183C2_87'), ('C00034AE5_15', 'R000183C2_87'), ('C00034AE5_15', 'R000183C2_148'), ('C00034AE4_207', 'R000183C2_148')]",240,116.5,R000183C2,C00034AE4,C00034AE4_240,R000183C2_116.5,,,,,,
149,data/cut/R000183C2_C00034AE4_35.png,375.5,370.5,,,,,R000183C2,C00034AE4,号楼,"[('C00034AE4_85', 'R000183C2_91'), ('C00034AE4_148', 'R000183C2_91'), ('C00034AE4_148', 'R000183C2_152'), ('C00034AE4_85', 'R000183C2_152')]",120.5,115.5,R000183C2,C00034AE4,C00034AE4_120.5,R000183C2_115.5,,,,,,
150,data/cut/R000183C2_C00034AE4_41.png,467,503.5,,,,,R000183C2,C00034AE4,4号楼,"[('C00034AE4_124', 'R000183C2_231'), ('C00034AE5_17', 'R000183C2_231'), ('C00034AE5_17', 'R000183C3_7'), ('C00034AE4_124', 'R000183C3_7')]",212,248.5,R000183C2,C00034AE4,C00034AE4_212,R000183C2_248.5,,,,,,
151,data/cut/R000183B8_C00034ACA_8.png,258,257,,,,,R000183B8,C00034ACA,御稻流香,,3,2,R000183B8,C00034ACA,C00034ACA_3,R000183B8_2,,,,,,
152,data/cut/R000183B6_C00034AD5_18.png,274.5,494.5,,,,,R000183B6,C00034AD5,39号楼,,19.5,239.5,R000183B6,C00034AD5,C00034AD5_19.5,R000183B6_239.5,,,,,,
153,data/cut/R000183B6_C00034AD5_20.png,425.5,263.5,,,,,R000183B6,C00034AD5,35号楼,,170.5,8.5,R000183B6,C00034AD5,C00034AD5_170.5,R000183B6_8.5,,,,,,
154,data/cut/R000183B6_C00034AD5_23.png,435.5,355.5,,,,,R000183B6,C00034AD5,36号楼,,180.5,100.5,R000183B6,C00034AD5,C00034AD5_180.5,R000183B6_100.5,,,,,,
155,data/cut/R000183B6_C00034AD5_30.png,433.5,465.5,,,,,R000183B6,C00034AD5,37号楼,,178.5,210.5,R000183B6,C00034AD5,C00034AD5_178.5,R000183B6_210.5,,,,,,
156,data/cut/R000183C2_C00034ADF_2.png,435,480.5,436,463,政府机关,130100,R000183C2,C00034ADF,北京市海淀区招生考试中心,,180,225.5,R000183C2,C00034ADF,C00034ADF_180,R000183C2_225.5,181,208,R000183C2,C00034ADF,C00034ADF_181,R000183C2_208
157,data/cut/R000183C2_C00034ADF_25.png,386.5,293.5,,,,,R000183C2,C00034ADF,豪景佳苑,,131.5,38.5,R000183C2,C00034ADF,C00034ADF_131.5,R000183C2_38.5,,,,,,
158,data/cut/R000183C2_C00034ADF_27.png,412,362,394,363,通行设施,990000,R000183C2,C00034ADF,南1门,,157,107,R000183C2,C00034ADF,C00034ADF_157,R000183C2_107,139,108,R000183C2,C00034ADF,C00034ADF_139,R000183C2_108
159,data/cut/R000183C2_C00034ADF_34.png,396.5,399.5,397,392,通行设施,990000,R000183C2,C00034ADF,北门,"[('C00034ADF_121', 'R000183C2_120'), ('C00034AE0_0', 'R000183C2_120'), ('C00034AE0_0', 'R000183C2_183'), ('C00034ADF_121', 'R000183C2_183')]",141.5,144.5,R000183C2,C00034ADF,C00034ADF_141.5,R000183C2_144.5,142,137,R000183C2,C00034ADF,C00034ADF_142,R000183C2_137
160,data/cut/R000183B6_C00034AE1_2.png,434,460.5,435,443,科研机构,141300,R000183B6,C00034AE1,中国科学院京区计量测试站电子所计量测试室,"[('C00034AE1_177', 'R000183B6_81'), ('C00034AE2_133', 'R000183B6_81'), ('C00034AE2_133', 'R000183B6_221'), ('C00034AE1_177', 'R000183B6_221')]",179,205.5,R000183B6,C00034AE1,C00034AE1_179,R000183B6_205.5,180,188,R000183B6,C00034AE1,C00034AE1_180,R000183B6_188
161,data/cut/R000183B6_C00034AE1_8.png,272,456.5,,,,,R000183B6,C00034AE1,中国科学院声学研究所,,17,201.5,R000183B6,C00034AE1,C00034AE1_17,R000183B6_201.5,,,,,,
162,data/cut/R000183B5_C00034ADF_5.png,401,384,,,,,R000183B5,C00034ADF,中国科学院学术会堂,,146,129,R000183B5,C00034ADF,C00034ADF_146,R000183B5_129,,,,,,
163,data/cut/R000183B5_C00034ADF_26.png,444,480,444,473,通行设施,990000,R000183B5,C00034ADF,南2门,,189,225,R000183B5,C00034ADF,C00034ADF_189,R000183B5_225,189,218,R000183B5,C00034ADF,C00034ADF_189,R000183B5_218
164,data/cut/R000183C1_C00034AD5_0.png,413,339,,,,,R000183C1,C00034AD5,海淀南路,,158,84,R000183C1,C00034AD5,C00034AD5_158,R000183C1_84,,,,,,
165,data/cut/R000183C1_C00034AD5_2.png,387.5,435,,,,,R000183C1,C00034AD5,坪亭铁板烧·日日本科理门),"[('C00034AD5_96', 'R000183C1_149'), ('C00034AD5_179', 'R000183C1_149'), ('C00034AD5_179', 'R000183C1_183'), ('C00034AD5_96', 'R000183C1_183')]",132.5,180,R000183C1,C00034AD5,C00034AD5_132.5,R000183C1_180,,,,,,
166,data/cut/R000183C1_C00034AD5_7.png,452,388,,,,,R000183C1,C00034AD5,坪亭铁板烧日本料理,,197,133,R000183C1,C00034AD5,C00034AD5_197,R000183C1_133,,,,,,
167,data/cut/R000183C1_C00034AD5_55.png,310.5,410.5,311,411,停车场,150900,R000183C1,C00034AD5,P,,55.5,155.5,R000183C1,C00034AD5,C00034AD5_55.5,R000183C1_155.5,56,156,R000183C1,C00034AD5,C00034AD5_56,R000183C1_156
168,,,,417,391,餐饮服务,50000,R000183C1,C00034AD5,,,,,,,,,162,136,R000183C1,C00034AD5,C00034AD5_162,R000183C1_136
169,,,,347,437,通行设施,990000,R000183C1,C00034AD5,,,,,,,,,92,182,R000183C1,C00034AD5,C00034AD5_92,R000183C1_182
170,,,,257,355,公交车站,150700,R000183C1,C00034AD5,,,,,,,,,2,100,R000183C1,C00034AD5,C00034AD5_2,R000183C1_100
171,data/cut/R000183C1_C00034AE1_2.png,466,391.5,,,,,R000183C1,C00034AE1,北京市海淀区职业学校知春里校区,"[('C00034AE1_137', 'R000183C1_39'), ('C00034AE1_249', 'R000183C1_39'), ('C00034AE1_249', 'R000183C1_178'), ('C00034AE1_137', 'R000183C1_178')]",211,136.5,R000183C1,C00034AE1,C00034AE1_211,R000183C1_136.5,,,,,,
172,data/cut/R000183C1_C00034AE1_4.png,417,470,,,,,R000183C1,C00034AE1,中关村街道知春日东里社区西门,,162,215,R000183C1,C00034AE1,C00034AE1_162,R000183C1_215,,,,,,
173,data/cut/R000183C1_C00034AE1_10.png,410.5,283,410,275,中国建设银行,160106,R000183C1,C00034AE1,中国建设银行,"[('C00034AE1_153', 'R000183C0_222'), ('C00034AE2_36', 'R000183C0_222'), ('C00034AE2_36', 'R000183C1_111'), ('C00034AE1_153', 'R000183C1_111')]",155.5,28,R000183C1,C00034AE1,C00034AE1_155.5,R000183C1_28,155,20,R000183C1,C00034AE1,C00034AE1_155,R000183C1_20
174,data/cut/R000183C1_C00034AE1_12.png,340.5,411,343,403,通行设施,990000,R000183C1,C00034AE1,知春里(东1门),,85.5,156,R000183C1,C00034AE1,C00034AE1_85.5,R000183C1_156,88,148,R000183C1,C00034AE1,C00034AE1_88,R000183C1_148
175,data/cut/R000183C1_C00034AE1_15.png,324,342.5,325,333,医疗保健服务,90000,R000183C1,C00034AE1,铂林眼科,"[('C00034AE0_251', 'R000183C1_16'), ('C00034AE1_70', 'R000183C1_16'), ('C00034AE1_70', 'R000183C1_91'), ('C00034AE0_251', 'R000183C1_91')]",69,87.5,R000183C1,C00034AE1,C00034AE1_69,R000183C1_87.5,70,78,R000183C1,C00034AE1,C00034AE1_70,R000183C1_78
176,data/cut/R000183C1_C00034AE1_23.png,321,287,,,,,R000183C1,C00034AE1,中国银行,"[('C00034AE0_251', 'R000183C1_16'), ('C00034AE1_70', 'R000183C1_16'), ('C00034AE1_70', 'R000183C1_91'), ('C00034AE0_251', 'R000183C1_91')]",66,32,R000183C1,C00034AE1,C00034AE1_66,R000183C1_32,,,,,,
177,data/cut/R000183C1_C00034AE1_43.png,491,502.5,,,,,R000183C1,C00034AE1,8号楼,"[('C00034AE1_150', 'R000183C1_238'), ('C00034AE2_60', 'R000183C1_238'), ('C00034AE2_60', 'R000183C2_15'), ('C00034AE1_150', 'R000183C2_15')]",236,247.5,R000183C1,C00034AE1,C00034AE1_236,R000183C1_247.5,,,,,,
178,data/cut/R000183C1_C00034AE1_56.png,490.5,259.5,491,260,停车场,150900,R000183C1,C00034AE1,P,"[('C00034AE1_153', 'R000183C0_222'), ('C00034AE2_36', 'R000183C0_222'), ('C00034AE2_36', 'R000183C1_111'), ('C00034AE1_153', 'R000183C1_111')]",235.5,4.5,R000183C1,C00034AE1,C00034AE1_235.5,R000183C1_4.5,236,5,R000183C1,C00034AE1,C00034AE1_236,R000183C1_5
179,,,,372,472,通行设施,990000,R000183C1,C00034AE1,,,,,,,,,117,217,R000183C1,C00034AE1,C00034AE1_117,R000183C1_217
180,,,,365,506,公交车站,150700,R000183C1,C00034AE1,,,,,,,,,110,251,R000183C1,C00034AE1,C00034AE1_110,R000183C1_251
181,data/cut/R000183C1_C00034ADC_15.png,445,384.5,446,375,楼宇,120200,R000183C1,C00034ADC,中发电子大厦,"[('C00034ADC_149', 'R000183C1_84'), ('C00034ADC_223', 'R000183C1_84'), ('C00034ADC_223', 'R000183C1_138'), ('C00034ADC_149', 'R000183C1_138')]",190,129.5,R000183C1,C00034ADC,C00034ADC_190,R000183C1_129.5,191,120,R000183C1,C00034ADC,C00034ADC_191,R000183C1_120
182,data/cut/R000183C1_C00034ADC_16.png,396,330,,,,,R000183C1,C00034ADC,阿汤维修o,,141,75,R000183C1,C00034ADC,C00034ADC_141,R000183C1_75,,,,,,
183,data/cut/R000183C1_C00034ADC_28.png,361.5,476.5,362,469,通行设施,990000,R000183C1,C00034ADC,西1门,,106.5,221.5,R000183C1,C00034ADC,C00034ADC_106.5,R000183C1_221.5,107,214,R000183C1,C00034ADC,C00034ADC_107,R000183C1_214
184,data/cut/R000183C1_C00034ADC_40.png,378.5,427.5,,,,,R000183C1,C00034ADC,C2,,123.5,172.5,R000183C1,C00034ADC,C00034ADC_123.5,R000183C1_172.5,,,,,,
185,data/cut/R000183C1_C00034ADC_55.png,496.5,334,497,335,停车场,150900,R000183C1,C00034ADC,P,,241.5,79,R000183C1,C00034ADC,C00034ADC_241.5,R000183C1_79,242,80,R000183C1,C00034ADC,C00034ADC_242,R000183C1_80
186,data/cut/R000183B5_C00034AD0_6.png,414.5,325.5,415,316,学校,141200,R000183B5,C00034AD0,文海淀体育运动学校,,159.5,70.5,R000183B5,C00034AD0,C00034AD0_159.5,R000183B5_70.5,160,61,R000183B5,C00034AD0,C00034AD0_160,R000183B5_61
187,,,,498,474,公共厕所,200300,R000183B5,C00034AD0,,,,,,,,,243,219,R000183B5,C00034AD0,C00034AD0_243,R000183B5_219
188,data/cut/R000183B5_C00034AE4_5.png,301.5,435,302,420,通行设施,990000,R000183B5,C00034AE4,中国科学院力学研究所(北门),,46.5,180,R000183B5,C00034AE4,C00034AE4_46.5,R000183B5_180,47,165,R000183B5,C00034AE4,C00034AE4_47,R000183B5_165
189,data/cut/R000183B5_C00034AE4_9.png,285.5,339.5,,,,,R000183B5,C00034AE4,中关村北条3号院,"[('C00034AE3_189', 'R000183B5_15'), ('C00034AE4_112', 'R000183B5_15'), ('C00034AE4_112', 'R000183B5_93'), ('C00034AE3_189', 'R000183B5_93')]",30.5,84.5,R000183B5,C00034AE4,C00034AE4_30.5,R000183B5_84.5,,,,,,
190,data/cut/R000183B5_C00034AE4_10.png,293.5,386.5,,,,,R000183B5,C00034AE4,蜂巢自提柜,"[('C00034AE3_213', 'R000183B5_110'), ('C00034AE4_112', 'R000183B5_110'), ('C00034AE4_112', 'R000183B5_149'), ('C00034AE3_213', 'R000183B5_149')]",38.5,131.5,R000183B5,C00034AE4,C00034AE4_38.5,R000183B5_131.5,,,,,,
191,data/cut/R000183B5_C00034AE4_14.png,383.5,403.5,384,396,通行设施,990000,R000183B5,C00034AE4,南1门,,128.5,148.5,R000183B5,C00034AE4,C00034AE4_128.5,R000183B5_148.5,129,141,R000183B5,C00034AE4,C00034AE4_129,R000183B5_141
192,data/cut/R000183B5_C00034AE4_15.png,503,402,503,394,通行设施,990000,R000183B5,C00034AE4,南1门,,248,147,R000183B5,C00034AE4,C00034AE4_248,R000183B5_147,248,139,R000183B5,C00034AE4,C00034AE4_248,R000183B5_139
193,data/cut/R000183C6_C00034AE5_15.png,383.5,477.5,,,,,R000183C6,C00034AE5,6号楼,"[('C00034AE5_66', 'R000183C6_189'), ('C00034AE5_174', 'R000183C6_189'), ('C00034AE5_174', 'R000183C6_235'), ('C00034AE5_66', 'R000183C6_235')]",128.5,222.5,R000183C6,C00034AE5,C00034AE5_128.5,R000183C6_222.5,,,,,,
194,data/cut/R000183C6_C00034AE5_28.png,331.5,399.5,332,400,停车场,150900,R000183C6,C00034AE5,P,,76.5,144.5,R000183C6,C00034AE5,C00034AE5_76.5,R000183C6_144.5,77,145,R000183C6,C00034AE5,C00034AE5_77,R000183C6_145
195,data/cut/R000183C6_C00034AE5_29.png,306.5,287.5,307,288,停车场,150900,R000183C6,C00034AE5,P,,51.5,32.5,R000183C6,C00034AE5,C00034AE5_51.5,R000183C6_32.5,52,33,R000183C6,C00034AE5,C00034AE5_52,R000183C6_33
196,data/cut/R000183C8_C00034ACE_1.png,342.5,293,343,275,住宅区,120300,R000183C8,C00034ACE,中关村峻辰商务花园,,87.5,38,R000183C8,C00034ACE,C00034ACE_87.5,R000183C8_38,88,20,R000183C8,C00034ACE,C00034ACE_88,R000183C8_20
197,data/cut/R000183C8_C00034ACE_9.png,435.5,264,,,,,R000183C8,C00034ACE,创而新大厦围,,180.5,9,R000183C8,C00034ACE,C00034ACE_180.5,R000183C8_9,,,,,,
